occurrenceID,family,acceptedNameUsage,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
urn:occurrence:MCN_FZBRS:HAS:537,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.242717,-51.078029,"google earth",ok,,,,"0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:MCN_FZBRS:HAS:85300,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.246944,-51.106944,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:MCN_FZBRS:HAS:85301,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.904981,-52.829548,"google earth",ok,,,,"0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:MCN_FZBRS:HAS:89918,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.430738,-51.134881,"google earth",ok,,,,"0 a 250 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho ; Diogo Silva",
urn:occurrence:MN:R-TIPOS:201814,Poaceae,"Paspalum niquelandiae Filg.",-14.3,-48.383333,,nok,,,,,"Paspalum niquelandiae Filg.",false,,,yes,,,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:MN:R-TIPOS:64455,Fabaceae,"Mimosa bracteolaris Benth.",0,0,,nok,,,,,"Mimosa bracteolaris Benth.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:MN:R-TIPOS:64455a,Fabaceae,"Mimosa bracteolaris Benth.",0,0,,nok,,,,,"Mimosa bracteolaris Benth.",,,,,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:MOBOT:MOBOT_BR:1361324,Poaceae,"Paspalum niquelandiae Filg.",-14.497655,-48.400958,sig,ok,,,,"centroide de municipio","Paspalum niquelandiae Filg.",false,,,yes,,,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:MOBOT:MOBOT_BR:2454844,Fabaceae,"Mimosa bracteolaris Benth.",-28.647499,-50.281216,"google earth",ok,,,,"1 a 5 km","Mimosa bracteolaris Benth.",,,,,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:MOBOT:MOBOT_BR:2457181,Ephedraceae,"Ephedra tweediana C.A.Mey.",0,0,,nok,,,,,"Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:MOBOT:MOBOT_BR:2457196,Ephedraceae,"Ephedra tweediana C.A.Mey.",0,0,,nok,,,,,"Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:MOBOT:MOBOT_BR:2458873,Erythroxylaceae,"Erythroxylum substriatum O.E.Schulz",0,0,,nok,,,,,"Erythroxylum substriatum O.E.Schulz",false,,,yes,,,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:MOBOT:MOBOT_BR:2917964,Fabaceae,"Mimosa bracteolaris Benth.",0,0,,nok,,,,,"Mimosa bracteolaris Benth.",,,,,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:NHMLondon:NHM-LONDON-BOT:BM000952328,Fabaceae,"Mimosa bracteolaris Benth.",-10.773109,-53.08982,,nok,,,,,"Mimosa bracteolaris Benth.",,,,,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:NYBG:NYBG_BR:1345093,Fabaceae,"Mimosa bracteolaris Benth.",0,0,,nok,,,,,"Mimosa bracteolaris Benth.",,,,,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:NYBG:NYBG_BR:2701,Fabaceae,"Mimosa bracteolaris Benth.",-14.775,-39.0833,coletor,ok,,,,"5 a 10 km","Mimosa bracteolaris Benth.",,,,,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:PUCRS:MPUC:15141,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.246944,-51.106944,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UCS:HUCS:12546,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.269292,-51.060912,"google earth",ok,,,,"0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UCS:HUCS:12593,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.908329,-53.449831,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UCS:HUCS:13187,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UCS:HUCS:40561,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.430738,-51.134881,"google earth",ok,,,,"0 a 250 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UCS:HUCS:40783,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.2872,-51.0936,coletor,ok,,,,"5 a 10 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UCS:HUCS:6650,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UEFS:HUEFS:115323,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.367222,-55.426111,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UEFS:HUEFS:35958,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-30.5122,-53.4914,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",false,,,yes,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFC:EAC:24779,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UFC:EAC:24780,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.748433,-52.225356,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UFC:EAC:24781,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UFC:EAC:25353,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.269292,-51.060912,"google earth",ok,,,,"0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFMG:BHCB:37566,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-30.592469,-53.476763,sig,ok,,,,"centroide de municipio","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFPR:UPCB:75264,Isoetaceae,"Isoetes luetzelburgii U.Weber",-20.0747,-43.4075,coletor,ok,,,,"5 a 10 km","Isoetes luetzelburgii U.Weber",,,,,,,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:001465,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.748433,-52.225356,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:003168,Ephedraceae,"Ephedra tweediana C.A.Mey.",-32.003477,-52.159367,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:004371,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.388027,-51.045006,"google earth",ok,,,,"0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:004651,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.430738,-51.134881,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:007091,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.278938,-51.021797,"google earth",ok,,,,"5 a 10 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:008719,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-30.5122,-53.4914,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:008751,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.278938,-51.021797,"google earth",ok,,,,"5 a 10 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:016250,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.278938,-51.021797,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:020659,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.5439,-52.5219,"google earth",ok,,,,"50 a 100 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:030581,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.246944,-51.106944,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:032339,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.340182,-51.037075,"google earth",ok,,,,"0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:035181,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.1139,-51.325,coletor,ok,,,,"5 a 10 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:035735,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.430738,-51.134881,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:035916,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.446966,-55.130111,sig,ok,,,,"centroide de municipio","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:045866,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.278938,-51.021797,"google earth",ok,,,,"5 a 10 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:053989,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.5503,-55.1311,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:066424,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.8719,-53.1153,coletor,ok,,,,"5 a 10 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:066532,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.388027,-51.045006,"google earth",ok,,,,"0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:066567,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.246944,-51.106944,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:081525,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-30.5122,-53.4914,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:085143,Erythroxylaceae,"Erythroxylum substriatum O.E.Schulz",-32.035,-52.0986,coletor,ok,,,,"5 a 10 km","Erythroxylum substriatum O.E.Schulz",,,,,,,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:089107,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-30.0392,-52.8939,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:090721,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-30.5122,-53.4914,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:093184,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.446966,-55.130111,sig,ok,,,,"centroide de municipio","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:111064,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.246944,-51.106944,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:115944,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:118244,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.748433,-52.225356,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:118316,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.5503,-55.1311,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:127795,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.5503,-55.1311,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:127796,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.1917,-54.8672,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:128209,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.918415,-51.57726,sig,ok,,,,"centroide de municipio","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:140308,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.246944,-51.106944,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:153669,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.5503,-55.1311,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:159906,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.051801,-53.583252,"google earth",ok,,,,"10 a 50 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:165235,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.535278,-55.085,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:167299,Erythroxylaceae,"Erythroxylum substriatum O.E.Schulz",-30.0331,-51.23,coletor,ok,,,,"5 a 10 km","Erythroxylum substriatum O.E.Schulz",,,,,,,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRGS:ICN:170918,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.0331,-51.23,coletor,ok,,,,"5 a 10 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFRGS:ICN:184134,Erythroxylaceae,"Erythroxylum substriatum O.E.Schulz",-31.7633,-52.4839,coletor,ok,,,,"5 a 10 km","Erythroxylum substriatum O.E.Schulz",,,,,,,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFRN:UFRN:18596,Isoetaceae,"Isoetes luetzelburgii U.Weber",-6.828167,-37.308361,coletor,ok,,,,"5 a 10 km","Isoetes luetzelburgii U.Weber",,,,,,,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFSC:FLOR:19291,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UFSC:FLOR:19406,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFSC:FLOR:20306,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-29.5503,-55.1311,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",false,,,yes,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UFSC:FLOR:26844,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.748433,-52.225356,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UFSC:FLOR:55729,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.377691,-51.958766,"google earth",ok,,,,"250 a 1000 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFSM:SMDB:1689,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.265008,-51.002816,"google earth",ok,,,,"5 a 10 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UFSM:SMDB:3472,Ephedraceae,"Ephedra tweediana C.A.Mey.",-30.361903,-51.271867,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UHH:HBG:519426,Fabaceae,"Mimosa bracteolaris Benth.",0,0,,nok,,,,,"Mimosa bracteolaris Benth.",,,,,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UNESC:CRI:3831,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UNESC:CRI:3938,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.748433,-52.225356,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:UNICAMP:UEC:055894,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UNICAMP:UEC:174812,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.377691,-51.958766,"google earth",ok,,,,"250 a 1000 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UNICAMP:UEC:69822,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-30.5122,-53.4914,coletor,ok,,,,"5 a 10 km","Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:UNICAMP:UEC:81485,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.801853,-52.415214,"google earth",ok,,,," 0 a 250 m","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:UNICAMP:UEC:81579,Ephedraceae,"Ephedra tweediana C.A.Mey.",-31.748433,-52.225356,"google earth",ok,,,,"1 a 5 km","Ephedra tweediana C.A.Mey.",false,,,yes,,,"Tomás Amorim ; Luiz Santos Filho",
urn:occurrence:a3ff96c2-7156-4582-a9ed-31e2ac1f5dd7,Lamiaceae,"Hesperozygis ringens (Benth.) Epling",-10.8339,-52.8731,,nok,,,,,"Hesperozygis ringens (Benth.) Epling",,,,,,,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
